algorithm,task,seed,evaluation_seed,episode,robot,success,episode_reward,episode_length,final_distance,control_distance,collision_count,collision_rate,action_smoothness,terminated,truncated,inference_seconds,mean_inference_ms,source_file,environment_steps
diffusion,push_button,2,10000.0,0,panda,0.0,2.420592415332813,200.0,0.2435925602912902,0.2439036755561828,122.0,0.61,0.0023844102906775,False,True,5.830547853372991,29.152739266864955,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,1,panda,1.0,13.718112901538616,91.0,0.0478812046349048,0.0478812046349048,0.0,0.0,0.0113668910035458,True,False,2.6828160267323256,29.481494799256325,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,2,panda,1.0,13.675084134101873,84.0,0.0346449017524719,0.0346449017524719,0.0,0.0,0.0060136631171502,True,False,2.4516210667788982,29.18596508070117,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,3,panda,0.0,2.109021204710026,200.0,0.277554839849472,0.2778662531375885,102.0,0.51,0.0024888115565843,False,True,5.854465807788074,29.27232903894037,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,4,panda,1.0,13.496729632213718,83.0,0.0196471121162176,0.0196471121162176,0.0,0.0,0.0061690925116963,True,False,2.4379438497126102,29.37281746641699,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,5,panda,0.0,2.5712824940681647,200.0,0.2122871279716491,0.2125983624458313,123.0,0.615,0.0024337853642378,False,True,5.8465162962675095,29.232581481337547,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,6,panda,0.0,2.7108800739050087,200.0,0.1560793071985244,0.156390422463417,93.0,0.465,0.0025801520660533,False,True,5.858462205156684,29.29231102578342,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,7,panda,0.0,2.753461930155772,200.0,0.2128030210733413,0.2131141363382339,83.0,0.415,0.0025343086305236,False,True,5.872630646452308,29.36315323226154,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,8,panda,0.0,3.1634037524461918,200.0,0.0848526209592819,0.0851636766195297,14.0,0.07,0.0024022519130402,False,True,5.8557736575603485,29.278868287801743,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,9,panda,0.0,2.800656887888927,200.0,0.1511790305376052,0.1514901458024978,100.0,0.5,0.0025995828650556,False,True,5.850543342530727,29.25271671265364,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,10,panda,1.0,13.516200861811644,92.0,0.0230877548456192,0.0230877548456192,0.0,0.0,0.0054778399345735,True,False,2.6939338129013777,29.281889270667147,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,11,panda,1.0,13.952330548554666,111.0,0.0181497000157833,0.0181497000157833,0.0,0.0,0.004274334976991,True,False,3.2850924404338,29.595427391295495,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,12,panda,0.0,2.9930316984653644,200.0,0.1117529571056366,0.1120640723705291,15.0,0.075,0.0023460709764981,False,True,5.834787731058896,29.17393865529448,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,13,panda,0.0,3.029588083922881,200.0,0.0860999599099159,0.086411194384098,83.0,0.415,0.0026361101051064,False,True,5.853062910027802,29.26531455013901,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,14,panda,1.0,13.332943067699675,80.0,0.0418409518897533,0.0418409518897533,0.0,0.0,0.0063872342072069,True,False,2.3354331962764263,29.19291495345533,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,15,panda,1.0,13.412358893498784,78.0,0.0282671619206666,0.0282671619206666,0.0,0.0,0.0063814177343601,True,False,2.3622845197096467,30.285698970636496,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,16,panda,1.0,13.78419228863717,123.0,0.0277962386608123,0.0277962386608123,0.0,0.0,0.0040975623723632,True,False,3.6008470002561808,29.27517886387139,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,17,panda,1.0,13.431825049906974,91.0,0.0288478694856166,0.0288478694856166,0.0,0.0,0.0055573969389961,True,False,2.6771737365052104,29.419491609947368,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,18,panda,1.0,13.422209660008557,78.0,0.018780505284667,0.018780505284667,0.0,0.0,0.0064661853065557,True,False,2.32978434022516,29.869030002886667,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,19,panda,0.0,3.2957383573055443,200.0,0.0901194512844085,0.0904306261539459,88.0,0.44,0.0023994786232497,False,True,5.834770432673395,29.173852163366973,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,20,panda,0.0,2.5796082943678096,200.0,0.2215285450220108,0.2218397794961929,106.0,0.53,0.002545961875744,False,True,5.805672969669104,29.02836484834552,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,21,panda,0.0,1.851976174116154,200.0,0.3697682917118072,0.3700795261859894,125.0,0.625,0.0024526059751664,False,True,5.867623460479081,29.338117302395403,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,22,panda,1.0,13.361138988971716,91.0,0.0377070307731628,0.0377070307731628,0.0,0.0,0.0093250241789658,True,False,2.6745045110583305,29.390159462179454,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,23,panda,1.0,13.703916643232112,78.0,0.025521982461214,0.025521982461214,0.0,0.0,0.0064603346523837,True,False,2.3320782436057925,29.898439020587084,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,24,panda,0.0,2.4794303953647803,200.0,0.2677125036716461,0.2680237381458282,125.0,0.625,0.0025319125770224,False,True,5.842824361287057,29.214121806435287,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,25,panda,0.0,2.2825483560562323,200.0,0.242514967918396,0.2428263812065124,109.0,0.545,0.0024148557541509,False,True,5.861662755720317,29.308313778601587,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,26,panda,0.0,2.1867432773113444,200.0,0.2845267951488495,0.2848380296230316,125.0,0.625,0.0024595823577205,False,True,5.872500089928508,29.36250044964254,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,27,panda,1.0,13.45143600249291,91.0,0.0255139768123626,0.0255139768123626,0.0,0.0,0.005548016727083,True,False,2.670792735181749,29.349370716282955,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,28,panda,0.0,2.730976152420062,200.0,0.2318375706672668,0.2321488051414489,107.0,0.535,0.0025186509967202,False,True,5.84478304348886,29.2239152174443,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,29,panda,1.0,13.433038480281835,85.0,0.0221234560012817,0.0221234560012817,0.0,0.0,0.00592546943122,True,False,2.583315160125494,30.39194306029993,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,30,panda,1.0,13.625549365520484,91.0,0.0331509709358215,0.0331509709358215,0.0,0.0,0.0114629515381845,True,False,2.717034986242652,29.857527321347824,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,31,panda,0.0,2.5527704834938234,200.0,0.2728627920150757,0.2731740860939026,111.0,0.555,0.002566397106036,False,True,5.8525573359802365,29.262786679901183,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,32,panda,0.0,3.086462314426917,200.0,0.1116858944296836,0.1119970096945762,73.0,0.365,0.0038858689303729,False,True,5.858296154998243,29.29148077499121,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,33,panda,1.0,13.36156586670876,71.0,0.0382215082645416,0.0382215082645416,0.0,0.0,0.0066096024612566,True,False,2.0972192715853453,29.5382995997936,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,34,panda,0.0,2.68361608982088,200.0,0.2590180039405823,0.2593292384147644,102.0,0.51,0.0039858114750978,False,True,5.839604928158224,29.19802464079112,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,35,panda,0.0,2.64281700849535,200.0,0.2344442009925842,0.2347553162574768,121.0,0.605,0.0024410660474505,False,True,5.833209959790111,29.166049798950556,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,36,panda,1.0,13.553653724908834,78.0,0.0251031219959259,0.0251031219959259,0.0,0.0,0.0064619010150361,True,False,2.3301311945542693,29.873476853259863,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,37,panda,1.0,13.350817833513029,78.0,0.0293604023754596,0.0293604023754596,0.0,0.0,0.006458463090995,True,False,2.328164697624743,29.84826535416337,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,38,panda,0.0,2.760268408060092,200.0,0.1694788038730621,0.1697899787425995,81.0,0.405,0.0025965564793887,False,True,5.796829206869006,28.98414603434503,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,39,panda,0.0,2.9290656328201488,200.0,0.1309515833854675,0.1312627582550048,79.0,0.395,0.002566886785709,False,True,5.799174548126757,28.995872740633786,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,40,panda,1.0,13.390687862172728,74.0,0.0308979135006666,0.0308979135006666,0.0,0.0,0.0066536596558215,True,False,2.2089406549930573,29.850549391798072,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,41,panda,0.0,3.101166929304619,200.0,0.1059616729617118,0.1062727882266044,75.0,0.375,0.0023630159906592,False,True,5.7884723441675305,28.942361720837653,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,42,panda,0.0,2.915241676569003,200.0,0.1824549734592437,0.1827661483287811,97.0,0.485,0.0039782008176548,False,True,5.775327944196761,28.876639720983803,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,43,panda,1.0,13.631247010767463,91.0,0.0378320142626762,0.0378320142626762,0.0,0.0,0.0112023893243859,True,False,2.641471649520099,29.027160983737357,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,44,panda,1.0,13.513618748828774,88.0,0.0294608566910028,0.0294608566910028,0.0,0.0,0.0081368720838557,True,False,2.539397055283189,28.856784719127145,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,45,panda,1.0,13.383874235928063,77.0,0.0240484103560447,0.0240484103560447,0.0,0.0,0.0065490700590972,True,False,2.3198530934751034,30.12796225292342,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,46,panda,0.0,3.0436873018741784,200.0,0.1094635426998138,0.1097747771739959,22.0,0.11,0.0023620795182765,False,True,5.766279481351376,28.83139740675688,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,47,panda,0.0,3.227924513816851,200.0,0.1089867353439331,0.1092979698181152,81.0,0.405,0.0023912249343862,False,True,5.742901764810085,28.714508824050423,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,48,panda,0.0,2.657282310724277,200.0,0.1797654330730438,0.1800765483379364,104.0,0.52,0.0025822879939133,False,True,5.747448206879199,28.737241034395996,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,49,panda,0.0,2.388112801313419,200.0,0.234208196401596,0.2345193116664886,117.0,0.585,0.0023569097557635,False,True,5.723715489730239,28.618577448651195,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,50,panda,0.0,2.510751444101353,200.0,0.2270539700984954,0.2273652045726776,76.0,0.38,0.0025586883622904,False,True,5.766094895079732,28.83047447539866,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,51,panda,1.0,13.437991298601036,86.0,0.0189990196377038,0.0189990196377038,0.0,0.0,0.0058516835250148,True,False,2.5584198301658034,29.74906779262562,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,52,panda,1.0,13.562851523354656,83.0,0.0169949289411306,0.0169949289411306,0.0,0.0,0.0061656623775173,True,False,2.403506364673376,28.95790800811297,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,53,panda,1.0,13.356084769129758,84.0,0.03334541618824,0.03334541618824,0.0,0.0,0.006085331163953,True,False,2.399945399723947,28.570778568142227,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,54,panda,1.0,13.578637123525148,78.0,0.0250061824917793,0.0250061824917793,0.0,0.0,0.0064673219911219,True,False,2.2846490871161222,29.290372911745155,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,55,panda,0.0,2.342187198996563,200.0,0.2289773970842361,0.2292885123491287,114.0,0.57,0.0024092255721862,False,True,5.735756920650601,28.678784603253007,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,56,panda,1.0,13.457570986688143,86.0,0.0253550484776496,0.0253550484776496,0.0,0.0,0.0058619817729188,True,False,2.5116347819566727,29.20505560414736,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,57,panda,1.0,13.477638562574988,72.0,0.0248840879648923,0.0248840879648923,0.0,0.0,0.0068380635177242,True,False,2.0598241426050663,28.60866864729259,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,58,panda,1.0,13.488743355251854,91.0,0.0154787776991724,0.0154787776991724,0.0,0.0,0.0055470882554813,True,False,2.6080838795751333,28.660262412913557,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,59,panda,0.0,2.9384873390197934,200.0,0.1170138716697692,0.1173251061439514,97.0,0.485,0.0025712187084188,False,True,5.686237389221788,28.431186946108937,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,60,panda,0.0,2.244243654608746,200.0,0.2450561076402664,0.2453672825098037,98.0,0.49,0.0023402588441925,False,True,5.645406166091561,28.227030830457807,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,61,panda,0.0,2.703418913483638,200.0,0.1825563162565231,0.1828674911260605,85.0,0.425,0.0026123518567308,False,True,5.665232847444713,28.32616423722357,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,62,panda,1.0,13.46813825690747,86.0,0.0207713991403579,0.0207713991403579,0.0,0.0,0.0058405440221202,True,False,2.4893137896433477,28.945509181899386,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,63,panda,0.0,2.3714582204818915,200.0,0.2818537354469299,0.2821650891304016,127.0,0.635,0.0024506412871036,False,True,5.631489777006209,28.157448885031044,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,64,panda,0.0,1.8259425044059947,200.0,0.3643117547035217,0.3646229891777038,125.0,0.625,0.0024490964623585,False,True,5.678569111041725,28.392845555208623,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,65,panda,0.0,2.551446440815945,200.0,0.2218614071607589,0.2221726416349411,98.0,0.49,0.0025540482585251,False,True,5.677559080533683,28.387795402668417,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,66,panda,1.0,13.615869863376028,78.0,0.0261410940438509,0.0261410940438509,0.0,0.0,0.0064529470992927,True,False,2.2569969659671187,28.935858538039984,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,67,panda,0.0,3.2090287610888657,200.0,0.0909785404801368,0.0912897153496742,83.0,0.415,0.0023596695636379,False,True,5.6522623263299465,28.261311631649733,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,68,panda,0.0,3.1309122920036487,200.0,0.1077803373336792,0.1080915718078613,63.0,0.315,0.0029097682100956,False,True,5.662750098854303,28.31375049427152,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,69,panda,1.0,13.539920421659955,123.0,0.0452186986804008,0.0452186986804008,0.0,0.0,0.0041003908093119,True,False,3.515551706776023,28.581721193301,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,70,panda,1.0,13.34136293497682,78.0,0.0294766537845134,0.0294766537845134,0.0,0.0,0.0064786594333598,True,False,2.263071805238724,29.01374109280415,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,71,panda,0.0,3.017044472694415,200.0,0.1503974795341491,0.150708773612976,79.0,0.395,0.0038665911760959,False,True,5.646633306518197,28.233166532590985,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,72,panda,1.0,13.615376829519874,106.0,0.0261001419275999,0.0261001419275999,0.0,0.0,0.0046337122289709,True,False,3.062430444173515,28.890853246919956,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,73,panda,1.0,13.349673960506934,190.0,0.0775923952460289,0.0775923952460289,57.0,0.3,0.0025836654705731,True,False,5.433315379545093,28.59639673444785,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,74,panda,1.0,13.524849202021962,84.0,0.0221738088876009,0.0221738088876009,0.0,0.0,0.0060759711419609,True,False,2.396752707660198,28.532770329288077,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,75,panda,1.0,13.41155774849654,107.0,0.0382787957787513,0.0382787957787513,0.0,0.0,0.0043732837089578,True,False,3.0517125483602285,28.52067802205821,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,76,panda,0.0,2.63962994813921,200.0,0.1857232451438903,0.1860343604087829,78.0,0.39,0.0025249441618892,False,True,5.683794394135475,28.418971970677376,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,77,panda,0.0,3.1792614564299777,200.0,0.1094809845089912,0.1097921593785286,51.0,0.255,0.0025575895891214,False,True,5.658264958299696,28.29132479149848,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,78,panda,0.0,-0.0154050111770478,200.0,0.7318659424781799,0.7321770577430725,60.0,0.3,0.0057279836033125,False,True,5.650868902914226,28.25434451457113,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,79,panda,1.0,13.449976754680282,83.0,0.0185386817902326,0.0185386817902326,0.0,0.0,0.0061722991709887,True,False,2.383086733520031,28.711888355663024,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,80,panda,1.0,13.76860445821286,126.0,0.0517901927232742,0.0517901927232742,0.0,0.0,0.0039978590093287,True,False,3.634941194206476,28.848739636559333,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,81,panda,0.0,2.2375005066395,200.0,0.3002014458179474,0.3005125014781952,126.0,0.63,0.0024772296856527,False,True,5.683064509183168,28.41532254591584,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,82,panda,0.0,2.4374825835228155,200.0,0.2668326497077942,0.2671438245773315,121.0,0.605,0.0024892946370757,False,True,5.701735744252801,28.508678721264005,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,83,panda,1.0,13.460065873697406,89.0,0.0207430329173803,0.0207430329173803,0.0,0.0,0.008616487766761,True,False,2.6012419387698174,29.22743751426761,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,84,panda,0.0,2.8621695518493837,200.0,0.1480540633201599,0.1483652381896972,92.0,0.46,0.0025751185642567,False,True,5.6768436366692185,28.384218183346093,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,85,panda,1.0,13.437369448602205,84.0,0.0169689729809761,0.0169689729809761,0.0,0.0,0.0060623444970281,True,False,2.378379958681762,28.314047127163835,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,86,panda,1.0,13.84353804711998,83.0,0.0211991015821695,0.0211991015821695,0.0,0.0,0.0061108771241373,True,False,2.377621523104608,28.64604244704347,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,87,panda,1.0,13.550497695222504,106.0,0.0284119825810194,0.0284119825810194,0.0,0.0,0.0046170246297801,True,False,3.06250901799649,28.89159450940085,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,88,panda,1.0,13.495178158864384,84.0,0.0206870604306459,0.0206870604306459,0.0,0.0,0.0060332396237672,True,False,2.418473440222442,28.7913504788386,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,89,panda,0.0,1.947837728261967,200.0,0.3507936298847198,0.3511049835681915,126.0,0.63,0.0024696281907198,False,True,5.676368341781199,28.381841708905995,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
diffusion,push_button,2,10000.0,90,panda,1.0,13.891125375971209,113.0,0.0117824096232652,0.0117824096232652,0.0,0.0,0.0041646171454386,True,False,3.292609754018485,29.13813941609279,/home/22010759/capstone2_ur3_vla/ALong_ARL/outputs/diffusion_push_button_seed2/evaluation/episode_metrics.csv,
